user,churn,age,deposits,purchases_partners,purchases,cc_recommended,cc_application_begin,reward_rate,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly,zodiac_sign_Aquarius,zodiac_sign_Aries,zodiac_sign_Cancer,zodiac_sign_Capricorn,zodiac_sign_Gemini,zodiac_sign_Leo,zodiac_sign_Libra,zodiac_sign_Pisces,zodiac_sign_Sagittarius,zodiac_sign_Scorpio,zodiac_sign_Taurus,zodiac_sign_Virgo
50420,1,25.0,12,20,12,50,8,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68057,0,25.0,0,6,0,5,1,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52516,0,26.0,3,7,3,6,1,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34488,0,43.0,0,96,0,216,25,1.87,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3248,1,32.0,0,0,0,117,0,1.5699999999999998,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52741,0,26.0,0,10,0,14,0,0.37,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1938,0,35.0,4,108,4,221,15,2.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19812,0,28.0,0,0,0,96,0,1.47,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15692,0,21.0,0,0,0,202,6,2.27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57877,1,26.0,0,58,0,192,10,1.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
64552,1,40.0,1,12,1,14,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58612,0,34.0,0,5,0,6,3,0.19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51608,1,40.0,0,33,0,225,22,1.87,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52912,0,37.0,1,18,0,13,1,0.16999999999999998,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30457,0,21.0,0,0,0,8,0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32375,0,41.0,0,9,0,89,0,0.93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22684,0,29.0,0,46,0,105,3,1.13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8592,1,29.0,0,31,0,111,3,1.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68801,1,30.0,5,13,5,28,4,1.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37874,1,33.0,0,0,0,182,11,2.2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61079,0,49.0,0,4,0,6,0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14920,0,43.0,9,0,9,268,36,2.87,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20338,1,28.0,1,50,1,139,2,0.63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4035,1,33.0,0,7,0,46,1,0.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48734,0,50.0,0,0,0,0,0,0.06999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50530,0,24.0,4,20,4,36,13,0.19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24576,0,50.0,39,57,39,228,66,1.7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2867,1,39.0,0,13,0,93,3,1.1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54847,0,40.0,0,0,0,128,5,1.77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41717,0,22.0,1,44,1,144,3,1.0699999999999998,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14201,0,27.0,0,0,0,209,15,1.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38114,0,48.0,0,80,0,255,16,1.87,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60122,1,30.0,0,0,0,12,2,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46045,1,27.0,0,0,0,12,3,0.53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53711,0,44.0,3,13,3,38,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14176,0,52.0,15,37,15,152,28,1.5699999999999998,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
54313,1,29.0,0,8,0,5,0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11814,1,23.0,0,0,0,84,2,0.83,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41063,1,21.0,0,0,0,65,5,1.23,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1113,0,30.0,1,76,1,177,17,1.5699999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9802,0,35.0,0,4,0,5,0,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16313,0,27.0,0,0,0,46,2,1.03,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20454,1,27.0,0,0,0,180,25,2.23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21372,1,23.0,0,8,0,64,4,0.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13369,1,26.0,7,13,7,32,3,0.53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3005,0,33.0,25,64,24,218,28,1.53,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20319,0,34.0,4,39,4,126,16,1.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43057,1,37.0,0,40,0,100,7,0.5700000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47961,0,27.0,0,31,0,76,2,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16335,0,31.0,0,4,0,101,2,1.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28982,0,48.0,0,0,0,123,13,1.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68857,1,39.0,2,8,2,5,2,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19439,0,22.0,0,84,0,171,6,1.63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19773,0,32.0,1,1067,1,305,61,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65324,1,54.0,2,2,2,5,0,0.33,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20158,1,34.0,0,5,0,1,1,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6027,0,41.0,0,0,0,16,0,0.63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15338,0,34.0,5,98,5,255,28,1.87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17666,0,33.0,12,40,12,65,6,0.77,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18747,1,31.0,11,33,11,67,13,0.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10629,1,41.0,0,0,0,15,1,0.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
41229,0,21.0,0,0,0,206,22,2.2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67342,0,47.0,0,4,0,6,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59266,1,30.0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
57353,0,32.0,0,0,0,113,3,1.33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22410,0,33.0,0,108,0,181,23,1.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68002,0,22.0,0,19,0,8,1,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63662,0,66.0,0,13,0,16,0,0.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2846,0,26.0,14,77,14,148,21,1.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13769,1,21.0,0,47,0,140,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18852,0,23.0,0,4,0,31,2,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48499,1,26.0,0,0,0,28,4,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49929,0,25.0,2,23,2,34,5,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22716,0,54.0,0,0,0,95,28,0.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62070,1,25.0,0,3,0,0,0,0.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8032,0,23.0,0,44,0,99,4,0.53,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8312,1,45.0,0,0,0,37,1,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55068,1,47.0,0,0,0,10,1,0.27,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57943,0,28.0,0,65,0,222,6,1.83,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18702,0,21.0,0,24,0,36,7,0.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18314,0,40.0,0,0,0,174,17,1.53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30223,1,32.0,1,0,1,13,0,0.06999999999999999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63578,0,28.0,0,4,0,10,2,0.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44558,0,45.0,0,0,0,239,8,1.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13634,1,31.0,0,0,0,226,11,2.4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58140,1,37.0,0,0,0,31,7,1.17,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67675,0,37.0,0,21,0,52,1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30899,0,28.0,0,0,0,55,3,0.87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20516,0,26.0,0,0,0,72,3,1.27,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
60073,1,19.0,0,15,0,30,6,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9441,0,43.0,4,141,4,196,7,0.87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29221,0,39.0,0,0,0,119,11,1.1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
36731,0,24.0,0,40,0,174,6,1.63,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
36528,1,36.0,0,0,0,176,13,1.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9877,0,32.0,0,0,0,137,13,1.83,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10435,0,26.0,1,41,1,102,3,0.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
27309,0,36.0,24,129,23,299,6,2.23,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31449,1,30.0,4,81,4,182,23,0.5700000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32667,1,29.0,1,14,0,138,12,1.53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16607,0,33.0,0,66,0,145,12,0.63,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46848,1,33.0,0,19,0,55,0,0.47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51552,0,25.0,0,31,0,69,4,0.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31949,1,28.0,0,0,0,141,29,0.77,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44055,0,27.0,7,12,7,40,16,0.53,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29224,0,39.0,0,0,0,253,23,2.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41646,0,21.0,0,3,0,16,1,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15579,0,24.0,2,21,2,42,5,0.47,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28321,0,33.0,13,17,13,64,7,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58634,1,40.0,0,0,0,0,0,0.16999999999999998,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38889,1,39.0,8,70,8,226,7,1.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49921,1,40.0,0,0,0,105,6,1.5699999999999998,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42786,1,20.0,8,37,8,62,14,0.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3169,0,29.0,1,17,1,64,2,0.77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5567,0,32.0,0,10,0,37,0,0.16999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18409,0,41.0,0,0,0,106,1,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58181,1,21.0,0,0,0,6,0,0.06999999999999999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58980,1,25.0,0,5,0,5,0,0.06999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26935,1,40.0,0,73,0,161,1,1.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54463,0,32.0,10,57,10,115,24,0.93,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5700,0,31.0,2,31,2,167,21,1.63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23163,0,37.0,0,114,0,183,10,1.63,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
54810,1,29.0,0,8,0,13,0,0.03,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61806,1,59.0,0,5,0,5,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15893,1,33.0,0,37,0,84,2,0.87,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58293,0,35.0,0,0,0,14,1,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20815,0,54.0,7,347,7,300,52,2.17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24481,1,25.0,0,0,0,233,19,1.4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35432,1,50.0,0,0,0,173,42,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
38679,1,31.0,0,0,0,78,9,1.73,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34806,0,27.0,3,83,3,250,7,2.07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15918,0,19.0,0,50,0,130,4,1.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61978,1,22.0,0,2,0,0,0,0.14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18301,0,37.0,11,156,11,290,24,2.03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42409,0,27.0,13,81,13,167,20,1.33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60486,1,42.0,0,0,0,0,0,0.03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41498,1,38.0,0,20,0,72,0,0.77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
31886,0,39.0,14,74,14,194,2,1.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349,1,30.0,0,0,0,176,8,1.33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,1,23.0,3,88,3,131,15,1.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52639,0,46.0,3,162,3,224,70,2.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42936,1,37.0,2,27,2,34,6,0.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15048,0,49.0,2,66,2,153,13,0.73,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34326,0,33.0,6,30,6,84,6,0.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48073,0,25.0,0,53,0,137,9,1.33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11869,0,21.0,1,48,1,85,7,0.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52829,0,26.0,0,33,0,60,0,1.0699999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,26.0,0,206,0,304,27,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,0,31.0,0,149,0,308,4,2.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
59732,1,30.0,5,9,5,25,8,0.13,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67045,0,26.0,2,5,2,6,1,0.06999999999999999,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18115,1,24.0,0,53,0,96,14,0.93,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14180,0,51.0,15,16,15,64,20,0.43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,36.0,16,84,16,196,11,1.37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5117,0,30.0,36,46,36,126,11,0.9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
56985,0,24.0,0,14,0,21,2,0.89,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24779,1,42.0,0,15,0,45,5,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
60825,0,48.0,11,19,11,65,4,0.43,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43159,0,29.0,0,16,0,18,2,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36841,1,33.0,0,47,0,102,4,0.87,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31009,0,24.0,0,110,0,215,4,1.8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22813,1,40.0,0,0,0,158,20,0.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36585,0,26.0,1,58,1,187,13,1.33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48010,0,26.0,0,49,0,95,5,0.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32175,0,27.0,0,0,0,163,12,1.6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29402,1,22.0,0,0,0,192,0,2.27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16666,1,56.0,0,0,0,236,43,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37182,0,26.0,4,33,4,82,6,0.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21736,0,32.0,0,54,0,165,12,1.17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14768,1,40.0,1,29,1,76,6,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37280,1,34.0,0,24,0,56,6,0.43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8367,1,27.0,0,60,0,95,16,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24296,0,31.0,0,4,0,224,14,1.63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4558,0,32.0,55,85,54,270,40,2.13,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7865,0,19.0,0,0,0,239,20,2.23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22484,1,56.0,0,0,0,99,10,1.47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35383,1,33.0,1,66,1,142,5,0.3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42722,0,31.0,25,132,25,300,24,2.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58970,1,23.0,1,5,1,5,2,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19263,1,30.0,0,0,0,32,3,1.13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1674,1,46.0,5,27,5,65,13,0.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20947,1,25.0,0,0,0,113,7,1.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46146,1,53.0,0,1,0,5,2,0.03,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41056,0,32.0,1,85,1,254,5,2.13,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2707,0,44.0,0,0,0,170,16,1.97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53092,0,56.0,60,49,58,279,62,2.23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34104,0,29.0,2,94,2,208,9,1.97,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52189,0,28.0,0,6,0,21,1,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37912,1,24.0,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5672,1,28.0,0,58,0,210,8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44298,1,28.0,0,4,0,11,2,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
714,0,52.0,0,0,0,139,12,2.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68204,1,24.0,0,0,0,0,0,0.06999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45176,0,26.0,29,76,25,180,21,1.37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69444,0,49.0,0,6,0,0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23564,0,42.0,0,71,0,140,2,1.67,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51703,0,32.0,0,52,0,114,4,1.0699999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15585,0,35.0,14,188,14,256,33,1.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31792,1,28.0,0,16,0,207,13,1.77,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47202,1,24.0,0,0,0,5,1,0.06999999999999999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2633,1,22.0,0,14,0,59,7,1.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12922,0,43.0,0,0,0,201,12,1.83,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37461,1,21.0,19,50,19,116,21,0.97,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27738,1,24.0,0,0,0,123,6,0.5700000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32941,1,32.0,1,9,1,19,2,0.23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54667,1,45.0,0,0,0,2,0,0.13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,0,31.0,0,0,0,71,12,1.1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25596,0,25.0,0,8,0,33,3,0.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19482,0,57.0,0,0,0,258,52,2.07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12740,1,32.0,0,0,0,126,16,1.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31953,0,51.0,28,62,28,143,10,1.4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21717,1,32.0,56,73,52,235,46,2.03,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
304,0,39.0,2,74,2,147,12,1.47,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15287,0,26.0,0,0,0,208,63,2.1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1829,0,40.0,0,4,0,84,9,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61394,0,32.0,0,9,0,10,0,0.22000000000000008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24490,0,32.0,4,42,4,102,5,1.2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40540,0,27.0,0,39,0,295,13,2.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21565,1,38.0,39,33,39,271,56,1.17,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34702,0,29.0,37,100,37,161,25,1.9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26087,0,40.0,0,27,0,43,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7739,0,22.0,1,0,1,81,4,1.17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1535,1,32.0,42,50,40,129,19,1.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56857,1,69.0,0,0,0,39,13,0.43,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43609,1,30.0,1,90,0,135,5,1.37,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37197,0,35.0,0,34,0,79,0,0.87,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9223,0,33.0,9,43,8,226,7,1.7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34258,0,25.0,0,13,0,34,1,0.27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14171,1,26.0,0,1,0,5,0,0.04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12812,1,25.0,0,0,0,184,9,1.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11281,1,36.0,0,26,0,103,5,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
44666,1,32.0,0,0,0,51,1,0.9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
